config_name,n_clusters,omega,n_train_trajectories,replicate,train_seeds,test_seeds,horizon,n_eval_starts,relative_association_error,association_r2,simplex_violation,train_closure_error,train_association_r2,fit_seconds
robust_tuned,25,4.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,100,2103,0.18660534201487466,0.7785184962147402,0.1316264985032671,0.002467022531713085,0.9970282540587384,1.591440200805664
robust_tuned,25,4.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,200,1803,0.1839818455038896,0.7784977001929019,0.1185313045911697,0.002467022531713085,0.9970282540587384,1.591440200805664
clean_tuned,25,6.0,1,0,0,100 101 102,1,2400,0.003048777549547361,0.9965064635356183,0.028746335485133456,0.002719375122920289,0.9968856482081729,0.16466307640075684
clean_tuned,25,6.0,1,0,0,100 101 102,10,2373,0.026887955988873072,0.969210548238914,0.10823577800762753,0.002719375122920289,0.9968856482081729,0.16466307640075684
clean_tuned,25,6.0,1,0,0,100 101 102,50,2253,0.11191058506061004,0.8727224553820034,0.1318936822306654,0.002719375122920289,0.9968856482081729,0.16466307640075684
clean_tuned,25,6.0,1,0,0,100 101 102,100,2103,0.21818323342334986,0.753192181658716,0.09892675439227454,0.002719375122920289,0.9968856482081729,0.16466307640075684
clean_tuned,25,6.0,1,0,0,100 101 102,200,1803,0.2166895689467153,0.7527341786342895,0.07387737575021146,0.002719375122920289,0.9968856482081729,0.16466307640075684
clean_tuned,25,6.0,1,1,1000,100 101 102,1,2400,0.0028039601299987196,0.9967944949644622,0.04680328220544006,0.0028587986351301642,0.9967347380573467,0.11584997177124023
clean_tuned,25,6.0,1,1,1000,100 101 102,10,2373,0.030596120083292,0.965041383852891,0.1860262194486785,0.0028587986351301642,0.9967347380573467,0.11584997177124023
clean_tuned,25,6.0,1,1,1000,100 101 102,50,2253,0.11307149711220268,0.8716484715111386,0.11158750570847169,0.0028587986351301642,0.9967347380573467,0.11584997177124023
clean_tuned,25,6.0,1,1,1000,100 101 102,100,2103,0.2107789240374623,0.7618258258674021,0.10135657632235641,0.0028587986351301642,0.9967347380573467,0.11584997177124023
clean_tuned,25,6.0,1,1,1000,100 101 102,200,1803,0.2190001205187842,0.7502456463066177,0.11090132221727968,0.0028587986351301642,0.9967347380573467,0.11584997177124023
clean_tuned,25,6.0,1,2,2000,100 101 102,1,2400,0.0021587706975209286,0.9975238216550438,0.027968149665864896,0.002353404877635053,0.9973077562763839,0.11614012718200684
clean_tuned,25,6.0,1,2,2000,100 101 102,10,2373,0.019951512659458177,0.9771449873044096,0.09290228938121275,0.002353404877635053,0.9973077562763839,0.11614012718200684
clean_tuned,25,6.0,1,2,2000,100 101 102,50,2253,0.08414429342561401,0.9044169507252285,0.1169601121815099,0.002353404877635053,0.9973077562763839,0.11614012718200684
clean_tuned,25,6.0,1,2,2000,100 101 102,100,2103,0.18425079714397888,0.7916339970236118,0.10267034196552062,0.002353404877635053,0.9973077562763839,0.11614012718200684
clean_tuned,25,6.0,1,2,2000,100 101 102,200,1803,0.18292073984909957,0.7906830540242887,0.07808751189888992,0.002353404877635053,0.9973077562763839,0.11614012718200684
clean_tuned,25,6.0,2,0,0 1,100 101 102,1,2400,0.002789948512627252,0.9968204623964557,0.04650706261684342,0.0023974208258009436,0.9972692105678148,0.28127574920654297
clean_tuned,25,6.0,2,0,0 1,100 101 102,10,2373,0.02356989997797953,0.9731600532602784,0.1308199960931211,0.0023974208258009436,0.9972692105678148,0.28127574920654297
clean_tuned,25,6.0,2,0,0 1,100 101 102,50,2253,0.0948098447606502,0.8927510124131894,0.18698196275306714,0.0023974208258009436,0.9972692105678148,0.28127574920654297
clean_tuned,25,6.0,2,0,0 1,100 101 102,100,2103,0.19240531529614988,0.7833362270007911,0.124232321406386,0.0023974208258009436,0.9972692105678148,0.28127574920654297
clean_tuned,25,6.0,2,0,0 1,100 101 102,200,1803,0.19317463094596912,0.780829650192624,0.07532365595028674,0.0023974208258009436,0.9972692105678148,0.28127574920654297
clean_tuned,25,6.0,2,1,1000 1001,100 101 102,1,2400,0.0019930590933010216,0.9977264084349545,0.02469698998291423,0.0021085627208152656,0.9975909800583738,0.30562829971313477
clean_tuned,25,6.0,2,1,1000 1001,100 101 102,10,2373,0.02028311543185034,0.9768811562628745,0.08644960804309554,0.0021085627208152656,0.9975909800583738,0.30562829971313477
clean_tuned,25,6.0,2,1,1000 1001,100 101 102,50,2253,0.08597259867323526,0.9025996031500688,0.13263236283630556,0.0021085627208152656,0.9975909800583738,0.30562829971313477
clean_tuned,25,6.0,2,1,1000 1001,100 101 102,100,2103,0.18928999404295616,0.7861287751510924,0.09827412403741029,0.0021085627208152656,0.9975909800583738,0.30562829971313477
clean_tuned,25,6.0,2,1,1000 1001,100 101 102,200,1803,0.1965570656917901,0.7760294917602869,0.08087623594925583,0.0021085627208152656,0.9975909800583738,0.30562829971313477
clean_tuned,25,6.0,2,2,2000 2001,100 101 102,1,2400,0.002582508803573848,0.9970489908271669,0.04406140811314085,0.00262373946076287,0.9969986913255923,0.32804298400878906
clean_tuned,25,6.0,2,2,2000 2001,100 101 102,10,2373,0.02184684436036552,0.9750595200977448,0.12478554398465255,0.00262373946076287,0.9969986913255923,0.32804298400878906
clean_tuned,25,6.0,2,2,2000 2001,100 101 102,50,2253,0.1005246876058953,0.8860017001311824,0.14650633980430408,0.00262373946076287,0.9969986913255923,0.32804298400878906
clean_tuned,25,6.0,2,2,2000 2001,100 101 102,100,2103,0.20573889884315916,0.7675131488682656,0.11708000366158701,0.00262373946076287,0.9969986913255923,0.32804298400878906
clean_tuned,25,6.0,2,2,2000 2001,100 101 102,200,1803,0.20335583330307358,0.7681653640197421,0.09649969399745369,0.00262373946076287,0.9969986913255923,0.32804298400878906
clean_tuned,25,6.0,3,0,0 1 2,100 101 102,1,2400,0.0023666779559291776,0.9972995096383953,0.02853803993644308,0.002090415944882319,0.9976183489675997,0.4282670021057129
clean_tuned,25,6.0,3,0,0 1 2,100 101 102,10,2373,0.020554040168185142,0.9765733168971097,0.06844712428026167,0.002090415944882319,0.9976183489675997,0.4282670021057129
clean_tuned,25,6.0,3,0,0 1 2,100 101 102,50,2253,0.08853427617522416,0.8998387562695966,0.14413518018816507,0.002090415944882319,0.9976183489675997,0.4282670021057129
clean_tuned,25,6.0,3,0,0 1 2,100 101 102,100,2103,0.19581502373989357,0.7794781916412146,0.13367332331694806,0.002090415944882319,0.9976183489675997,0.4282670021057129
clean_tuned,25,6.0,3,0,0 1 2,100 101 102,200,1803,0.19244698655377004,0.7814884603461731,0.07659338727513892,0.002090415944882319,0.9976183489675997,0.4282670021057129
clean_tuned,25,6.0,3,1,1000 1001 1002,100 101 102,1,2400,0.001696498711984894,0.9980631819475665,0.02449577912507554,0.001613133594501072,0.998151306429098,0.4717099666595459
clean_tuned,25,6.0,3,1,1000 1001 1002,100 101 102,10,2373,0.022127403976779435,0.9747572926841921,0.14143545678325908,0.001613133594501072,0.998151306429098,0.4717099666595459
clean_tuned,25,6.0,3,1,1000 1001 1002,100 101 102,50,2253,0.09026809969482706,0.8976342807557145,0.12512455777302173,0.001613133594501072,0.998151306429098,0.4717099666595459
clean_tuned,25,6.0,3,1,1000 1001 1002,100 101 102,100,2103,0.18322081678938051,0.7926036422367557,0.1168918039224387,0.001613133594501072,0.998151306429098,0.4717099666595459
clean_tuned,25,6.0,3,1,1000 1001 1002,100 101 102,200,1803,0.17019330448543632,0.8056325651801199,0.08616503104686472,0.001613133594501072,0.998151306429098,0.4717099666595459
clean_tuned,25,6.0,3,2,2000 2001 2002,100 101 102,1,2400,0.0018954306745068263,0.9978406464888622,0.0425450566837201,0.0018529998577085406,0.9978857296868096,0.4353170394897461
clean_tuned,25,6.0,3,2,2000 2001 2002,100 101 102,10,2373,0.018582281685243385,0.9788480271715678,0.14317810280460816,0.0018529998577085406,0.9978857296868096,0.4353170394897461
clean_tuned,25,6.0,3,2,2000 2001 2002,100 101 102,50,2253,0.08009881732304695,0.909384133075273,0.12511609312749783,0.0018529998577085406,0.9978857296868096,0.4353170394897461
clean_tuned,25,6.0,3,2,2000 2001 2002,100 101 102,100,2103,0.1752376130320268,0.8023435025030452,0.10318864183434712,0.0018529998577085406,0.9978857296868096,0.4353170394897461
clean_tuned,25,6.0,3,2,2000 2001 2002,100 101 102,200,1803,0.16587730450514954,0.8114675924078902,0.07521418958450475,0.0018529998577085406,0.9978857296868096,0.4353170394897461
clean_tuned,25,6.0,5,0,0 1 2 3 4,100 101 102,1,2400,0.00231009313703139,0.9973632763027502,0.0422559013456254,0.002411780495127891,0.997242117342563,0.871535062789917
clean_tuned,25,6.0,5,0,0 1 2 3 4,100 101 102,10,2373,0.022112515695978788,0.9747809748945874,0.15227264178381064,0.002411780495127891,0.997242117342563,0.871535062789917
clean_tuned,25,6.0,5,0,0 1 2 3 4,100 101 102,50,2253,0.09319334965232873,0.8943882833253685,0.11091131430167685,0.002411780495127891,0.997242117342563,0.871535062789917
clean_tuned,25,6.0,5,0,0 1 2 3 4,100 101 102,100,2103,0.1971082269988723,0.7773706158017093,0.10170588388174524,0.002411780495127891,0.997242117342563,0.871535062789917
clean_tuned,25,6.0,5,0,0 1 2 3 4,100 101 102,200,1803,0.200551629249986,0.7715241136874147,0.06811639499239629,0.002411780495127891,0.997242117342563,0.871535062789917
clean_tuned,25,6.0,5,1,1000 1001 1002 1003 1004,100 101 102,1,2400,0.002063790255675243,0.9976370371148244,0.028493318838552738,0.0021797255551328438,0.99750811427352,0.862006664276123
clean_tuned,25,6.0,5,1,1000 1001 1002 1003 1004,100 101 102,10,2373,0.018144318760871768,0.9792452527583412,0.09410324429793494,0.0021797255551328438,0.99750811427352,0.862006664276123
clean_tuned,25,6.0,5,1,1000 1001 1002 1003 1004,100 101 102,50,2253,0.0883265146138893,0.899740980400385,0.12042899719987483,0.0021797255551328438,0.99750811427352,0.862006664276123
clean_tuned,25,6.0,5,1,1000 1001 1002 1003 1004,100 101 102,100,2103,0.19436693881844128,0.7805468886494449,0.11269252652604358,0.0021797255551328438,0.99750811427352,0.862006664276123
clean_tuned,25,6.0,5,1,1000 1001 1002 1003 1004,100 101 102,200,1803,0.18886814578250521,0.7845709531982126,0.07585072858013746,0.0021797255551328438,0.99750811427352,0.862006664276123
clean_tuned,25,6.0,5,2,2000 2001 2002 2003 2004,100 101 102,1,2400,0.0017425419316633144,0.9979999525635576,0.027695314001772064,0.001805563256581206,0.9979321015229642,0.8277208805084229
clean_tuned,25,6.0,5,2,2000 2001 2002 2003 2004,100 101 102,10,2373,0.016387433006054487,0.9812086615407299,0.07455759120321508,0.001805563256581206,0.9979321015229642,0.8277208805084229
clean_tuned,25,6.0,5,2,2000 2001 2002 2003 2004,100 101 102,50,2253,0.09017823644368665,0.897417681033526,0.1067163385932446,0.001805563256581206,0.9979321015229642,0.8277208805084229
clean_tuned,25,6.0,5,2,2000 2001 2002 2003 2004,100 101 102,100,2103,0.19733470361833938,0.7767630502915495,0.11140975857513097,0.001805563256581206,0.9979321015229642,0.8277208805084229
clean_tuned,25,6.0,5,2,2000 2001 2002 2003 2004,100 101 102,200,1803,0.19140308930157857,0.7811668251074684,0.08718480071927918,0.001805563256581206,0.9979321015229642,0.8277208805084229
clean_tuned,25,6.0,8,0,0 1 2 3 4 5 6 7,100 101 102,1,2400,0.0015419811863180057,0.9982276246075711,0.027574323527534386,0.0016364931012403708,0.9981210140836005,1.5495140552520752
clean_tuned,25,6.0,8,0,0 1 2 3 4 5 6 7,100 101 102,10,2373,0.015045778098518078,0.9827209474315364,0.05951574970885677,0.0016364931012403708,0.9981210140836005,1.5495140552520752
clean_tuned,25,6.0,8,0,0 1 2 3 4 5 6 7,100 101 102,50,2253,0.08322622274771843,0.9051113612920441,0.11442767663389308,0.0016364931012403708,0.9981210140836005,1.5495140552520752
clean_tuned,25,6.0,8,0,0 1 2 3 4 5 6 7,100 101 102,100,2103,0.1900370641119215,0.7845607978915319,0.1166672459724915,0.0016364931012403708,0.9981210140836005,1.5495140552520752
clean_tuned,25,6.0,8,0,0 1 2 3 4 5 6 7,100 101 102,200,1803,0.1869231591798088,0.7862210631953022,0.07882648468267894,0.0016364931012403708,0.9981210140836005,1.5495140552520752
clean_tuned,25,6.0,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,1,2400,0.0016854442298700355,0.9980647699623615,0.0278819976780623,0.0018043205481023744,0.9979323821750798,1.5538833141326904
clean_tuned,25,6.0,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,10,2373,0.01604870064475813,0.9815905083259265,0.0807132321853173,0.0018043205481023744,0.9979323821750798,1.5538833141326904
clean_tuned,25,6.0,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,50,2253,0.08506715113593823,0.9031623564723982,0.11455309441705117,0.0018043205481023744,0.9979323821750798,1.5538833141326904
clean_tuned,25,6.0,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,100,2103,0.19057783971764822,0.7842768686401768,0.11673543595791538,0.0018043205481023744,0.9979323821750798,1.5538833141326904
clean_tuned,25,6.0,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,200,1803,0.18162272838515764,0.7923525988099716,0.08441217127127862,0.0018043205481023744,0.9979323821750798,1.5538833141326904
clean_tuned,25,6.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,1,2400,0.001761762756579215,0.9979772848335122,0.025913865824759297,0.0017721925880780488,0.9979663391821769,1.5826880931854248
clean_tuned,25,6.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,10,2373,0.018243341253408277,0.9790775421975448,0.10491748572028396,0.0017721925880780488,0.9979663391821769,1.5826880931854248
clean_tuned,25,6.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,50,2253,0.09354886196836923,0.8935772984855872,0.11245987760395168,0.0017721925880780488,0.9979663391821769,1.5826880931854248
clean_tuned,25,6.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,100,2103,0.20361740656064334,0.7692964340201034,0.11693682878960864,0.0017721925880780488,0.9979663391821769,1.5826880931854248
clean_tuned,25,6.0,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,200,1803,0.19224508627868536,0.7796894573480423,0.10985341842804949,0.0017721925880780488,0.9979663391821769,1.5826880931854248
